"","ResponseId","group","Q409","eBMRQ_total","BMRQ_emotion","BMRQ_sensorimotor","BMRQ_moodreg","BMRQ_musicseek","BMRQ_socialreward","BMRQ_absorption","Gold_total","Gold_activeengagement","Gold_perceptualabilities","Gold_musicaltraining","Gold_singingabilities","Gold_emotion","Gold_musicalsophistication","AIMS_total","PASS_total","PASS_sex","PASS_eating","PASS_touch","PASS_feeling","PASS_sound","PASS_vision","PASS_movement","PASS_temperature","PASS_general","PASS_smell","PASS_noaud","value","stim","rating","pre_post","stim_type","location"
"2934","R_1f9sT6FeIWyRxYg","Musical Anhedonics","Yanny",67,12,16,16,10,9,4,3,1.11111111111111,4.55555555555556,1,3.85714285714286,4.5,2.27777777777778,41,8,0,0,4,1,3,0,0,0,0,0,5,8,3,"speech","post","illusion","boston"
"2935","R_1f9sT6FeIWyRxYg","Musical Anhedonics","Yanny",67,12,16,16,10,9,4,3,1.11111111111111,4.55555555555556,1,3.85714285714286,4.5,2.27777777777778,41,8,0,0,4,1,3,0,0,0,0,0,5,1,4,"speech","pre","illusion","boston"
"2936","R_1f9sT6FeIWyRxYg","Musical Anhedonics","Yanny",67,12,16,16,10,9,4,3,1.11111111111111,4.55555555555556,1,3.85714285714286,4.5,2.27777777777778,41,8,0,0,4,1,3,0,0,0,0,0,5,2,4,"speech","post","illusion","boston"
"2937","R_1f9sT6FeIWyRxYg","Musical Anhedonics","Yanny",67,12,16,16,10,9,4,3,1.11111111111111,4.55555555555556,1,3.85714285714286,4.5,2.27777777777778,41,8,0,0,4,1,3,0,0,0,0,0,5,6,5,"speech","pre","illusion","boston"
"2938","R_1f9sT6FeIWyRxYg","Musical Anhedonics","Yanny",67,12,16,16,10,9,4,3,1.11111111111111,4.55555555555556,1,3.85714285714286,4.5,2.27777777777778,41,8,0,0,4,1,3,0,0,0,0,0,5,7,5,"speech","post","illusion","boston"
"2939","R_1f9sT6FeIWyRxYg","Musical Anhedonics","Yanny",67,12,16,16,10,9,4,3,1.11111111111111,4.55555555555556,1,3.85714285714286,4.5,2.27777777777778,41,8,0,0,4,1,3,0,0,0,0,0,5,3,6,"speech","pre","illusion","boston"
"2940","R_1f9sT6FeIWyRxYg","Musical Anhedonics","Yanny",67,12,16,16,10,9,4,3,1.11111111111111,4.55555555555556,1,3.85714285714286,4.5,2.27777777777778,41,8,0,0,4,1,3,0,0,0,0,0,5,5,6,"speech","post","illusion","boston"
"2941","R_1f9sT6FeIWyRxYg","Musical Anhedonics","Yanny",67,12,16,16,10,9,4,3,1.11111111111111,4.55555555555556,1,3.85714285714286,4.5,2.27777777777778,41,8,0,0,4,1,3,0,0,0,0,0,5,2,7,"speech","pre","illusion","boston"
"2942","R_1f9sT6FeIWyRxYg","Musical Anhedonics","Yanny",67,12,16,16,10,9,4,3,1.11111111111111,4.55555555555556,1,3.85714285714286,4.5,2.27777777777778,41,8,0,0,4,1,3,0,0,0,0,0,5,7,7,"speech","post","illusion","boston"
"2943","R_1f9sT6FeIWyRxYg","Musical Anhedonics","Yanny",67,12,16,16,10,9,4,3,1.11111111111111,4.55555555555556,1,3.85714285714286,4.5,2.27777777777778,41,8,0,0,4,1,3,0,0,0,0,0,5,8,8,"speech","pre","illusion","boston"
"2944","R_1f9sT6FeIWyRxYg","Musical Anhedonics","Yanny",67,12,16,16,10,9,4,3,1.11111111111111,4.55555555555556,1,3.85714285714286,4.5,2.27777777777778,41,8,0,0,4,1,3,0,0,0,0,0,5,6,8,"speech","post","illusion","boston"
"2945","R_1f9sT6FeIWyRxYg","Musical Anhedonics","Yanny",67,12,16,16,10,9,4,3,1.11111111111111,4.55555555555556,1,3.85714285714286,4.5,2.27777777777778,41,8,0,0,4,1,3,0,0,0,0,0,5,8,9,"speech","pre","illusion","boston"
"2946","R_1f9sT6FeIWyRxYg","Musical Anhedonics","Yanny",67,12,16,16,10,9,4,3,1.11111111111111,4.55555555555556,1,3.85714285714286,4.5,2.27777777777778,41,8,0,0,4,1,3,0,0,0,0,0,5,3,9,"speech","post","illusion","boston"
"2947","R_1f9sT6FeIWyRxYg","Musical Anhedonics","Yanny",67,12,16,16,10,9,4,3,1.11111111111111,4.55555555555556,1,3.85714285714286,4.5,2.27777777777778,41,8,0,0,4,1,3,0,0,0,0,0,5,1,10,"speech","pre","illusion","boston"
"2948","R_1f9sT6FeIWyRxYg","Musical Anhedonics","Yanny",67,12,16,16,10,9,4,3,1.11111111111111,4.55555555555556,1,3.85714285714286,4.5,2.27777777777778,41,8,0,0,4,1,3,0,0,0,0,0,5,3,10,"speech","post","illusion","boston"
"2949","R_1f9sT6FeIWyRxYg","Musical Anhedonics","Yanny",67,12,16,16,10,9,4,3,1.11111111111111,4.55555555555556,1,3.85714285714286,4.5,2.27777777777778,41,8,0,0,4,1,3,0,0,0,0,0,5,7,11,"speech","pre","illusion","boston"
"2950","R_1f9sT6FeIWyRxYg","Musical Anhedonics","Yanny",67,12,16,16,10,9,4,3,1.11111111111111,4.55555555555556,1,3.85714285714286,4.5,2.27777777777778,41,8,0,0,4,1,3,0,0,0,0,0,5,7,11,"speech","post","illusion","boston"
"2951","R_1f9sT6FeIWyRxYg","Musical Anhedonics","Yanny",67,12,16,16,10,9,4,3,1.11111111111111,4.55555555555556,1,3.85714285714286,4.5,2.27777777777778,41,8,0,0,4,1,3,0,0,0,0,0,5,2,12,"speech","pre","illusion","boston"
"2952","R_1f9sT6FeIWyRxYg","Musical Anhedonics","Yanny",67,12,16,16,10,9,4,3,1.11111111111111,4.55555555555556,1,3.85714285714286,4.5,2.27777777777778,41,8,0,0,4,1,3,0,0,0,0,0,5,2,12,"speech","post","illusion","boston"
"2953","R_1f9sT6FeIWyRxYg","Musical Anhedonics","Yanny",67,12,16,16,10,9,4,3,1.11111111111111,4.55555555555556,1,3.85714285714286,4.5,2.27777777777778,41,8,0,0,4,1,3,0,0,0,0,0,5,4,13,"speech","pre","illusion","boston"
"2954","R_1f9sT6FeIWyRxYg","Musical Anhedonics","Yanny",67,12,16,16,10,9,4,3,1.11111111111111,4.55555555555556,1,3.85714285714286,4.5,2.27777777777778,41,8,0,0,4,1,3,0,0,0,0,0,5,2,13,"speech","post","illusion","boston"
"2955","R_1f9sT6FeIWyRxYg","Musical Anhedonics","Yanny",67,12,16,16,10,9,4,3,1.11111111111111,4.55555555555556,1,3.85714285714286,4.5,2.27777777777778,41,8,0,0,4,1,3,0,0,0,0,0,5,3,14,"speech","pre","illusion","boston"
"2956","R_1f9sT6FeIWyRxYg","Musical Anhedonics","Yanny",67,12,16,16,10,9,4,3,1.11111111111111,4.55555555555556,1,3.85714285714286,4.5,2.27777777777778,41,8,0,0,4,1,3,0,0,0,0,0,5,3,14,"speech","post","illusion","boston"
"2957","R_1f9sT6FeIWyRxYg","Musical Anhedonics","Yanny",67,12,16,16,10,9,4,3,1.11111111111111,4.55555555555556,1,3.85714285714286,4.5,2.27777777777778,41,8,0,0,4,1,3,0,0,0,0,0,5,1,15,"speech","pre","illusion","boston"
"2958","R_1f9sT6FeIWyRxYg","Musical Anhedonics","Yanny",67,12,16,16,10,9,4,3,1.11111111111111,4.55555555555556,1,3.85714285714286,4.5,2.27777777777778,41,8,0,0,4,1,3,0,0,0,0,0,5,8,15,"speech","post","illusion","boston"
"2959","R_1f9sT6FeIWyRxYg","Musical Anhedonics","Yanny",67,12,16,16,10,9,4,3,1.11111111111111,4.55555555555556,1,3.85714285714286,4.5,2.27777777777778,41,8,0,0,4,1,3,0,0,0,0,0,5,2,16,"speech","pre","illusion","boston"
"2960","R_1f9sT6FeIWyRxYg","Musical Anhedonics","Yanny",67,12,16,16,10,9,4,3,1.11111111111111,4.55555555555556,1,3.85714285714286,4.5,2.27777777777778,41,8,0,0,4,1,3,0,0,0,0,0,5,1,16,"speech","post","illusion","boston"
"2961","R_1f9sT6FeIWyRxYg","Musical Anhedonics","Yanny",67,12,16,16,10,9,4,3,1.11111111111111,4.55555555555556,1,3.85714285714286,4.5,2.27777777777778,41,8,0,0,4,1,3,0,0,0,0,0,5,2,17,"speech","pre","illusion","boston"
"2962","R_1f9sT6FeIWyRxYg","Musical Anhedonics","Yanny",67,12,16,16,10,9,4,3,1.11111111111111,4.55555555555556,1,3.85714285714286,4.5,2.27777777777778,41,8,0,0,4,1,3,0,0,0,0,0,5,3,17,"speech","post","illusion","boston"
"2963","R_1f9sT6FeIWyRxYg","Musical Anhedonics","Yanny",67,12,16,16,10,9,4,3,1.11111111111111,4.55555555555556,1,3.85714285714286,4.5,2.27777777777778,41,8,0,0,4,1,3,0,0,0,0,0,5,4,18,"speech","pre","illusion","boston"
"2964","R_1f9sT6FeIWyRxYg","Musical Anhedonics","Yanny",67,12,16,16,10,9,4,3,1.11111111111111,4.55555555555556,1,3.85714285714286,4.5,2.27777777777778,41,8,0,0,4,1,3,0,0,0,0,0,5,3,18,"speech","post","illusion","boston"
"2965","R_1f9sT6FeIWyRxYg","Musical Anhedonics","Yanny",67,12,16,16,10,9,4,3,1.11111111111111,4.55555555555556,1,3.85714285714286,4.5,2.27777777777778,41,8,0,0,4,1,3,0,0,0,0,0,5,3,19,"speech","pre","illusion","boston"
"2966","R_1f9sT6FeIWyRxYg","Musical Anhedonics","Yanny",67,12,16,16,10,9,4,3,1.11111111111111,4.55555555555556,1,3.85714285714286,4.5,2.27777777777778,41,8,0,0,4,1,3,0,0,0,0,0,5,1,19,"speech","post","illusion","boston"
"2967","R_1f9sT6FeIWyRxYg","Musical Anhedonics","Yanny",67,12,16,16,10,9,4,3,1.11111111111111,4.55555555555556,1,3.85714285714286,4.5,2.27777777777778,41,8,0,0,4,1,3,0,0,0,0,0,5,1,20,"speech","pre","illusion","boston"
"2968","R_1f9sT6FeIWyRxYg","Musical Anhedonics","Yanny",67,12,16,16,10,9,4,3,1.11111111111111,4.55555555555556,1,3.85714285714286,4.5,2.27777777777778,41,8,0,0,4,1,3,0,0,0,0,0,5,2,20,"speech","post","illusion","boston"
"2969","R_1f9sT6FeIWyRxYg","Musical Anhedonics","Yanny",67,12,16,16,10,9,4,3,1.11111111111111,4.55555555555556,1,3.85714285714286,4.5,2.27777777777778,41,8,0,0,4,1,3,0,0,0,0,0,5,3,21,"speech","pre","illusion","boston"
"2970","R_1f9sT6FeIWyRxYg","Musical Anhedonics","Yanny",67,12,16,16,10,9,4,3,1.11111111111111,4.55555555555556,1,3.85714285714286,4.5,2.27777777777778,41,8,0,0,4,1,3,0,0,0,0,0,5,9,21,"speech","post","illusion","boston"
"2971","R_1f9sT6FeIWyRxYg","Musical Anhedonics","Yanny",67,12,16,16,10,9,4,3,1.11111111111111,4.55555555555556,1,3.85714285714286,4.5,2.27777777777778,41,8,0,0,4,1,3,0,0,0,0,0,5,1,22,"speech","pre","illusion","boston"
"2972","R_1f9sT6FeIWyRxYg","Musical Anhedonics","Yanny",67,12,16,16,10,9,4,3,1.11111111111111,4.55555555555556,1,3.85714285714286,4.5,2.27777777777778,41,8,0,0,4,1,3,0,0,0,0,0,5,1,22,"speech","post","illusion","boston"
"2973","R_1f9sT6FeIWyRxYg","Musical Anhedonics","Yanny",67,12,16,16,10,9,4,3,1.11111111111111,4.55555555555556,1,3.85714285714286,4.5,2.27777777777778,41,8,0,0,4,1,3,0,0,0,0,0,5,5,23,"speech","pre","illusion","boston"
"2974","R_1f9sT6FeIWyRxYg","Musical Anhedonics","Yanny",67,12,16,16,10,9,4,3,1.11111111111111,4.55555555555556,1,3.85714285714286,4.5,2.27777777777778,41,8,0,0,4,1,3,0,0,0,0,0,5,6,23,"speech","post","illusion","boston"
"2975","R_1f9sT6FeIWyRxYg","Musical Anhedonics","Yanny",67,12,16,16,10,9,4,3,1.11111111111111,4.55555555555556,1,3.85714285714286,4.5,2.27777777777778,41,8,0,0,4,1,3,0,0,0,0,0,5,5,24,"speech","pre","illusion","boston"
"2976","R_1f9sT6FeIWyRxYg","Musical Anhedonics","Yanny",67,12,16,16,10,9,4,3,1.11111111111111,4.55555555555556,1,3.85714285714286,4.5,2.27777777777778,41,8,0,0,4,1,3,0,0,0,0,0,5,8,24,"speech","post","illusion","boston"
"2977","R_1f9sT6FeIWyRxYg","Musical Anhedonics","Yanny",67,12,16,16,10,9,4,3,1.11111111111111,4.55555555555556,1,3.85714285714286,4.5,2.27777777777778,41,8,0,0,4,1,3,0,0,0,0,0,5,5,25,"speech","pre","control","boston"
"2978","R_1f9sT6FeIWyRxYg","Musical Anhedonics","Yanny",67,12,16,16,10,9,4,3,1.11111111111111,4.55555555555556,1,3.85714285714286,4.5,2.27777777777778,41,8,0,0,4,1,3,0,0,0,0,0,5,1,25,"speech","post","control","boston"
"2979","R_1f9sT6FeIWyRxYg","Musical Anhedonics","Yanny",67,12,16,16,10,9,4,3,1.11111111111111,4.55555555555556,1,3.85714285714286,4.5,2.27777777777778,41,8,0,0,4,1,3,0,0,0,0,0,5,8,26,"speech","pre","control","boston"
"2980","R_1f9sT6FeIWyRxYg","Musical Anhedonics","Yanny",67,12,16,16,10,9,4,3,1.11111111111111,4.55555555555556,1,3.85714285714286,4.5,2.27777777777778,41,8,0,0,4,1,3,0,0,0,0,0,5,8,26,"speech","post","control","boston"
"2981","R_1f9sT6FeIWyRxYg","Musical Anhedonics","Yanny",67,12,16,16,10,9,4,3,1.11111111111111,4.55555555555556,1,3.85714285714286,4.5,2.27777777777778,41,8,0,0,4,1,3,0,0,0,0,0,5,3,27,"speech","pre","control","boston"
"2982","R_1f9sT6FeIWyRxYg","Musical Anhedonics","Yanny",67,12,16,16,10,9,4,3,1.11111111111111,4.55555555555556,1,3.85714285714286,4.5,2.27777777777778,41,8,0,0,4,1,3,0,0,0,0,0,5,4,27,"speech","post","control","boston"
"2983","R_1f9sT6FeIWyRxYg","Musical Anhedonics","Yanny",67,12,16,16,10,9,4,3,1.11111111111111,4.55555555555556,1,3.85714285714286,4.5,2.27777777777778,41,8,0,0,4,1,3,0,0,0,0,0,5,1,28,"speech","pre","control","boston"
"2984","R_1f9sT6FeIWyRxYg","Musical Anhedonics","Yanny",67,12,16,16,10,9,4,3,1.11111111111111,4.55555555555556,1,3.85714285714286,4.5,2.27777777777778,41,8,0,0,4,1,3,0,0,0,0,0,5,1,28,"speech","post","control","boston"
"2985","R_1f9sT6FeIWyRxYg","Musical Anhedonics","Yanny",67,12,16,16,10,9,4,3,1.11111111111111,4.55555555555556,1,3.85714285714286,4.5,2.27777777777778,41,8,0,0,4,1,3,0,0,0,0,0,5,3,29,"speech","pre","control","boston"
"2986","R_1f9sT6FeIWyRxYg","Musical Anhedonics","Yanny",67,12,16,16,10,9,4,3,1.11111111111111,4.55555555555556,1,3.85714285714286,4.5,2.27777777777778,41,8,0,0,4,1,3,0,0,0,0,0,5,2,29,"speech","post","control","boston"
"2987","R_1f9sT6FeIWyRxYg","Musical Anhedonics","Yanny",67,12,16,16,10,9,4,3,1.11111111111111,4.55555555555556,1,3.85714285714286,4.5,2.27777777777778,41,8,0,0,4,1,3,0,0,0,0,0,5,4,30,"speech","pre","control","boston"
"2988","R_1f9sT6FeIWyRxYg","Musical Anhedonics","Yanny",67,12,16,16,10,9,4,3,1.11111111111111,4.55555555555556,1,3.85714285714286,4.5,2.27777777777778,41,8,0,0,4,1,3,0,0,0,0,0,5,1,30,"speech","post","control","boston"
"2989","R_1f9sT6FeIWyRxYg","Musical Anhedonics","Yanny",67,12,16,16,10,9,4,3,1.11111111111111,4.55555555555556,1,3.85714285714286,4.5,2.27777777777778,41,8,0,0,4,1,3,0,0,0,0,0,5,2,31,"speech","pre","control","boston"
"2990","R_1f9sT6FeIWyRxYg","Musical Anhedonics","Yanny",67,12,16,16,10,9,4,3,1.11111111111111,4.55555555555556,1,3.85714285714286,4.5,2.27777777777778,41,8,0,0,4,1,3,0,0,0,0,0,5,3,31,"speech","post","control","boston"
"2991","R_1f9sT6FeIWyRxYg","Musical Anhedonics","Yanny",67,12,16,16,10,9,4,3,1.11111111111111,4.55555555555556,1,3.85714285714286,4.5,2.27777777777778,41,8,0,0,4,1,3,0,0,0,0,0,5,4,32,"speech","pre","control","boston"
"2992","R_1f9sT6FeIWyRxYg","Musical Anhedonics","Yanny",67,12,16,16,10,9,4,3,1.11111111111111,4.55555555555556,1,3.85714285714286,4.5,2.27777777777778,41,8,0,0,4,1,3,0,0,0,0,0,5,6,32,"speech","post","control","boston"
"2993","R_1f9sT6FeIWyRxYg","Musical Anhedonics","Yanny",67,12,16,16,10,9,4,3,1.11111111111111,4.55555555555556,1,3.85714285714286,4.5,2.27777777777778,41,8,0,0,4,1,3,0,0,0,0,0,5,1,33,"speech","pre","control","boston"
"2994","R_1f9sT6FeIWyRxYg","Musical Anhedonics","Yanny",67,12,16,16,10,9,4,3,1.11111111111111,4.55555555555556,1,3.85714285714286,4.5,2.27777777777778,41,8,0,0,4,1,3,0,0,0,0,0,5,2,33,"speech","post","control","boston"
"2995","R_1f9sT6FeIWyRxYg","Musical Anhedonics","Yanny",67,12,16,16,10,9,4,3,1.11111111111111,4.55555555555556,1,3.85714285714286,4.5,2.27777777777778,41,8,0,0,4,1,3,0,0,0,0,0,5,1,34,"speech","pre","control","boston"
"2996","R_1f9sT6FeIWyRxYg","Musical Anhedonics","Yanny",67,12,16,16,10,9,4,3,1.11111111111111,4.55555555555556,1,3.85714285714286,4.5,2.27777777777778,41,8,0,0,4,1,3,0,0,0,0,0,5,1,34,"speech","post","control","boston"
"2997","R_1f9sT6FeIWyRxYg","Musical Anhedonics","Yanny",67,12,16,16,10,9,4,3,1.11111111111111,4.55555555555556,1,3.85714285714286,4.5,2.27777777777778,41,8,0,0,4,1,3,0,0,0,0,0,5,3,35,"speech","pre","control","boston"
"2998","R_1f9sT6FeIWyRxYg","Musical Anhedonics","Yanny",67,12,16,16,10,9,4,3,1.11111111111111,4.55555555555556,1,3.85714285714286,4.5,2.27777777777778,41,8,0,0,4,1,3,0,0,0,0,0,5,1,35,"speech","post","control","boston"
"2999","R_1f9sT6FeIWyRxYg","Musical Anhedonics","Yanny",67,12,16,16,10,9,4,3,1.11111111111111,4.55555555555556,1,3.85714285714286,4.5,2.27777777777778,41,8,0,0,4,1,3,0,0,0,0,0,5,3,36,"speech","pre","control","boston"
"3000","R_1f9sT6FeIWyRxYg","Musical Anhedonics","Yanny",67,12,16,16,10,9,4,3,1.11111111111111,4.55555555555556,1,3.85714285714286,4.5,2.27777777777778,41,8,0,0,4,1,3,0,0,0,0,0,5,1,36,"speech","post","control","boston"
"3001","R_1f9sT6FeIWyRxYg","Musical Anhedonics","Yanny",67,12,16,16,10,9,4,3,1.11111111111111,4.55555555555556,1,3.85714285714286,4.5,2.27777777777778,41,8,0,0,4,1,3,0,0,0,0,0,5,5,37,"speech","pre","control","boston"
"3002","R_1f9sT6FeIWyRxYg","Musical Anhedonics","Yanny",67,12,16,16,10,9,4,3,1.11111111111111,4.55555555555556,1,3.85714285714286,4.5,2.27777777777778,41,8,0,0,4,1,3,0,0,0,0,0,5,1,37,"speech","post","control","boston"
"3003","R_1f9sT6FeIWyRxYg","Musical Anhedonics","Yanny",67,12,16,16,10,9,4,3,1.11111111111111,4.55555555555556,1,3.85714285714286,4.5,2.27777777777778,41,8,0,0,4,1,3,0,0,0,0,0,5,1,38,"speech","pre","control","boston"
"3004","R_1f9sT6FeIWyRxYg","Musical Anhedonics","Yanny",67,12,16,16,10,9,4,3,1.11111111111111,4.55555555555556,1,3.85714285714286,4.5,2.27777777777778,41,8,0,0,4,1,3,0,0,0,0,0,5,1,38,"speech","post","control","boston"
"3005","R_1f9sT6FeIWyRxYg","Musical Anhedonics","Yanny",67,12,16,16,10,9,4,3,1.11111111111111,4.55555555555556,1,3.85714285714286,4.5,2.27777777777778,41,8,0,0,4,1,3,0,0,0,0,0,5,1,39,"speech","pre","control","boston"
"3006","R_1f9sT6FeIWyRxYg","Musical Anhedonics","Yanny",67,12,16,16,10,9,4,3,1.11111111111111,4.55555555555556,1,3.85714285714286,4.5,2.27777777777778,41,8,0,0,4,1,3,0,0,0,0,0,5,1,39,"speech","post","control","boston"
"3007","R_1f9sT6FeIWyRxYg","Musical Anhedonics","Yanny",67,12,16,16,10,9,4,3,1.11111111111111,4.55555555555556,1,3.85714285714286,4.5,2.27777777777778,41,8,0,0,4,1,3,0,0,0,0,0,5,2,40,"speech","pre","control","boston"
"3008","R_1f9sT6FeIWyRxYg","Musical Anhedonics","Yanny",67,12,16,16,10,9,4,3,1.11111111111111,4.55555555555556,1,3.85714285714286,4.5,2.27777777777778,41,8,0,0,4,1,3,0,0,0,0,0,5,1,40,"speech","post","control","boston"
"3009","R_1f9sT6FeIWyRxYg","Musical Anhedonics","Yanny",67,12,16,16,10,9,4,3,1.11111111111111,4.55555555555556,1,3.85714285714286,4.5,2.27777777777778,41,8,0,0,4,1,3,0,0,0,0,0,5,2,41,"speech","pre","control","boston"
"3010","R_1f9sT6FeIWyRxYg","Musical Anhedonics","Yanny",67,12,16,16,10,9,4,3,1.11111111111111,4.55555555555556,1,3.85714285714286,4.5,2.27777777777778,41,8,0,0,4,1,3,0,0,0,0,0,5,3,41,"speech","post","control","boston"
"3011","R_1f9sT6FeIWyRxYg","Musical Anhedonics","Yanny",67,12,16,16,10,9,4,3,1.11111111111111,4.55555555555556,1,3.85714285714286,4.5,2.27777777777778,41,8,0,0,4,1,3,0,0,0,0,0,5,3,42,"speech","pre","control","boston"
"3012","R_1f9sT6FeIWyRxYg","Musical Anhedonics","Yanny",67,12,16,16,10,9,4,3,1.11111111111111,4.55555555555556,1,3.85714285714286,4.5,2.27777777777778,41,8,0,0,4,1,3,0,0,0,0,0,5,1,42,"speech","post","control","boston"
"3013","R_1f9sT6FeIWyRxYg","Musical Anhedonics","Yanny",67,12,16,16,10,9,4,3,1.11111111111111,4.55555555555556,1,3.85714285714286,4.5,2.27777777777778,41,8,0,0,4,1,3,0,0,0,0,0,5,6,43,"speech","pre","control","boston"
"3014","R_1f9sT6FeIWyRxYg","Musical Anhedonics","Yanny",67,12,16,16,10,9,4,3,1.11111111111111,4.55555555555556,1,3.85714285714286,4.5,2.27777777777778,41,8,0,0,4,1,3,0,0,0,0,0,5,2,43,"speech","post","control","boston"
"3015","R_1f9sT6FeIWyRxYg","Musical Anhedonics","Yanny",67,12,16,16,10,9,4,3,1.11111111111111,4.55555555555556,1,3.85714285714286,4.5,2.27777777777778,41,8,0,0,4,1,3,0,0,0,0,0,5,4,44,"speech","pre","control","boston"
"3016","R_1f9sT6FeIWyRxYg","Musical Anhedonics","Yanny",67,12,16,16,10,9,4,3,1.11111111111111,4.55555555555556,1,3.85714285714286,4.5,2.27777777777778,41,8,0,0,4,1,3,0,0,0,0,0,5,5,44,"speech","post","control","boston"
"3017","R_1f9sT6FeIWyRxYg","Musical Anhedonics","Yanny",67,12,16,16,10,9,4,3,1.11111111111111,4.55555555555556,1,3.85714285714286,4.5,2.27777777777778,41,8,0,0,4,1,3,0,0,0,0,0,5,3,45,"speech","pre","control","boston"
"3018","R_1f9sT6FeIWyRxYg","Musical Anhedonics","Yanny",67,12,16,16,10,9,4,3,1.11111111111111,4.55555555555556,1,3.85714285714286,4.5,2.27777777777778,41,8,0,0,4,1,3,0,0,0,0,0,5,1,45,"speech","post","control","boston"
"3019","R_1f9sT6FeIWyRxYg","Musical Anhedonics","Yanny",67,12,16,16,10,9,4,3,1.11111111111111,4.55555555555556,1,3.85714285714286,4.5,2.27777777777778,41,8,0,0,4,1,3,0,0,0,0,0,5,2,46,"speech","pre","control","boston"
"3020","R_1f9sT6FeIWyRxYg","Musical Anhedonics","Yanny",67,12,16,16,10,9,4,3,1.11111111111111,4.55555555555556,1,3.85714285714286,4.5,2.27777777777778,41,8,0,0,4,1,3,0,0,0,0,0,5,1,46,"speech","post","control","boston"
"3021","R_1f9sT6FeIWyRxYg","Musical Anhedonics","Yanny",67,12,16,16,10,9,4,3,1.11111111111111,4.55555555555556,1,3.85714285714286,4.5,2.27777777777778,41,8,0,0,4,1,3,0,0,0,0,0,5,5,47,"speech","pre","control","boston"
"3022","R_1f9sT6FeIWyRxYg","Musical Anhedonics","Yanny",67,12,16,16,10,9,4,3,1.11111111111111,4.55555555555556,1,3.85714285714286,4.5,2.27777777777778,41,8,0,0,4,1,3,0,0,0,0,0,5,1,47,"speech","post","control","boston"
"3023","R_1f9sT6FeIWyRxYg","Musical Anhedonics","Yanny",67,12,16,16,10,9,4,3,1.11111111111111,4.55555555555556,1,3.85714285714286,4.5,2.27777777777778,41,8,0,0,4,1,3,0,0,0,0,0,5,2,48,"speech","pre","control","boston"
"3024","R_1f9sT6FeIWyRxYg","Musical Anhedonics","Yanny",67,12,16,16,10,9,4,3,1.11111111111111,4.55555555555556,1,3.85714285714286,4.5,2.27777777777778,41,8,0,0,4,1,3,0,0,0,0,0,5,4,48,"speech","post","control","boston"
"3025","R_1f9sT6FeIWyRxYg","Musical Anhedonics","Yanny",67,12,16,16,10,9,4,3,1.11111111111111,4.55555555555556,1,3.85714285714286,4.5,2.27777777777778,41,8,0,0,4,1,3,0,0,0,0,0,5,7,1,"liking","post","illusion","boston"
"3026","R_1f9sT6FeIWyRxYg","Musical Anhedonics","Yanny",67,12,16,16,10,9,4,3,1.11111111111111,4.55555555555556,1,3.85714285714286,4.5,2.27777777777778,41,8,0,0,4,1,3,0,0,0,0,0,5,10,2,"liking","post","illusion","boston"
"3027","R_1f9sT6FeIWyRxYg","Musical Anhedonics","Yanny",67,12,16,16,10,9,4,3,1.11111111111111,4.55555555555556,1,3.85714285714286,4.5,2.27777777777778,41,8,0,0,4,1,3,0,0,0,0,0,5,8,3,"liking","post","illusion","boston"
"3028","R_1f9sT6FeIWyRxYg","Musical Anhedonics","Yanny",67,12,16,16,10,9,4,3,1.11111111111111,4.55555555555556,1,3.85714285714286,4.5,2.27777777777778,41,8,0,0,4,1,3,0,0,0,0,0,5,8,4,"liking","post","illusion","boston"
"3029","R_1f9sT6FeIWyRxYg","Musical Anhedonics","Yanny",67,12,16,16,10,9,4,3,1.11111111111111,4.55555555555556,1,3.85714285714286,4.5,2.27777777777778,41,8,0,0,4,1,3,0,0,0,0,0,5,7,5,"liking","post","illusion","boston"
"3030","R_1f9sT6FeIWyRxYg","Musical Anhedonics","Yanny",67,12,16,16,10,9,4,3,1.11111111111111,4.55555555555556,1,3.85714285714286,4.5,2.27777777777778,41,8,0,0,4,1,3,0,0,0,0,0,5,3,6,"liking","post","illusion","boston"
"3031","R_1f9sT6FeIWyRxYg","Musical Anhedonics","Yanny",67,12,16,16,10,9,4,3,1.11111111111111,4.55555555555556,1,3.85714285714286,4.5,2.27777777777778,41,8,0,0,4,1,3,0,0,0,0,0,5,2,7,"liking","post","illusion","boston"
"3032","R_1f9sT6FeIWyRxYg","Musical Anhedonics","Yanny",67,12,16,16,10,9,4,3,1.11111111111111,4.55555555555556,1,3.85714285714286,4.5,2.27777777777778,41,8,0,0,4,1,3,0,0,0,0,0,5,7,8,"liking","post","illusion","boston"
"3033","R_1f9sT6FeIWyRxYg","Musical Anhedonics","Yanny",67,12,16,16,10,9,4,3,1.11111111111111,4.55555555555556,1,3.85714285714286,4.5,2.27777777777778,41,8,0,0,4,1,3,0,0,0,0,0,5,4,9,"liking","post","illusion","boston"
"3034","R_1f9sT6FeIWyRxYg","Musical Anhedonics","Yanny",67,12,16,16,10,9,4,3,1.11111111111111,4.55555555555556,1,3.85714285714286,4.5,2.27777777777778,41,8,0,0,4,1,3,0,0,0,0,0,5,1,10,"liking","post","illusion","boston"
"3035","R_1f9sT6FeIWyRxYg","Musical Anhedonics","Yanny",67,12,16,16,10,9,4,3,1.11111111111111,4.55555555555556,1,3.85714285714286,4.5,2.27777777777778,41,8,0,0,4,1,3,0,0,0,0,0,5,5,11,"liking","post","illusion","boston"
